id,ts,price,vol24h,scrape_batch
2010,1650038340,0.9538611978005523,691363186.5216565,2022-04-16 01:11:33
2010,1650038640,0.9544000374171604,655655153.4457215,2022-04-16 01:11:33
2010,1650038940,0.9531713189453779,653528354.9569093,2022-04-16 01:11:33
2010,1650039240,0.9499752157884269,651155472.5715754,2022-04-16 01:11:33
2010,1650039540,0.9500416542937516,648883723.7662457,2022-04-16 01:11:33
2010,1650039840,0.9501401831172993,646918710.1881075,2022-04-16 01:11:33
2010,1650040140,0.9511463115337908,645676554.3140119,2022-04-16 01:11:33
2010,1650040440,0.9509826798595374,643287010.3224506,2022-04-16 01:11:33
2010,1650040740,0.9518181495801591,641373049.7354783,2022-04-16 01:11:33
2010,1650041040,0.9525103533979148,637199486.9253684,2022-04-16 01:11:33
2010,1650041340,0.953072919427778,635979945.4196894,2022-04-16 01:11:33
2010,1650041640,0.9548911979388185,636676255.9287066,2022-04-16 01:11:33
2010,1650041940,0.9538019473363076,636115248.2117578,2022-04-16 01:11:33
2010,1650042240,0.9545886851280443,632416991.5684358,2022-04-16 01:11:33
2010,1650042555,0.9553100055162723,632261266.1493125,2022-04-16 01:11:33
4172,1649956140,82.24496117224298,1818879693.631404,2022-04-16 01:11:33
4172,1649956440,82.14085817644032,1818924645.73095,2022-04-16 01:11:33
4172,1649956740,81.94195256925866,1816559476.4682295,2022-04-16 01:11:33
4172,1649957040,81.89885908931112,1817524494.4456525,2022-04-16 01:11:33
4172,1649957340,82.00354167199653,1819881056.021528,2022-04-16 01:11:33
4172,1649957640,82.25533546952998,1823247488.177674,2022-04-16 01:11:33
4172,1649957940,82.55006758722273,1832267167.871854,2022-04-16 01:11:33
4172,1649958240,82.48854035130772,1838017155.4096036,2022-04-16 01:11:33
4172,1649958540,82.13185393772319,1833160169.6311488,2022-04-16 01:11:33
4172,1649958840,82.19340248808516,1834446327.444631,2022-04-16 01:11:33
4172,1649959140,82.40891511563069,1839344275.3930826,2022-04-16 01:11:33
4172,1649959440,82.50586803292124,1840734188.0047588,2022-04-16 01:11:33
4172,1649959740,82.55715402763028,1841700242.5285435,2022-04-16 01:11:33
4172,1649960040,82.56081561413667,1843555764.6261427,2022-04-16 01:11:33
4172,1649960340,82.6090159792178,1843567545.4744658,2022-04-16 01:11:33
4172,1649960640,82.44272830866099,1841205749.9520042,2022-04-16 01:11:33
4172,1649960940,82.28892474756925,1843100317.2372382,2022-04-16 01:11:33
4172,1649961240,81.93504012356114,1805103371.3897886,2022-04-16 01:11:33
4172,1649961540,81.85896961058911,1810381485.7427087,2022-04-16 01:11:33
4172,1649961840,81.84816692687993,1815016884.1885705,2022-04-16 01:11:33
4172,1649962140,81.82204581073245,1812796346.6424637,2022-04-16 01:11:33
4172,1649962440,81.89460593825626,1810314387.411586,2022-04-16 01:11:33
4172,1649962740,81.31401820306053,1825835232.701833,2022-04-16 01:11:33
4172,1649963040,81.09042949200962,1830338207.888759,2022-04-16 01:11:33
4172,1649963340,81.29617286338623,1838239871.8987298,2022-04-16 01:11:33
4172,1649963640,81.28342479426126,1843601983.256136,2022-04-16 01:11:33
4172,1649963940,81.41894867976346,1847062159.146656,2022-04-16 01:11:33
4172,1649964240,81.3920752544459,1847794333.1544566,2022-04-16 01:11:33
4172,1649964540,81.42478373601057,1848813234.2306042,2022-04-16 01:11:33
4172,1649964840,81.20181323495697,1855118335.8992074,2022-04-16 01:11:33
4172,1649965140,81.29066011714811,1856768950.0782857,2022-04-16 01:11:33
4172,1649965440,81.06538083370539,1856171573.4759579,2022-04-16 01:11:33
4172,1649965740,80.94667608870209,1858117372.9352493,2022-04-16 01:11:33
4172,1649966040,80.90610332208634,1863564826.0379155,2022-04-16 01:11:33
4172,1649966340,81.09884237606133,1874490288.2121007,2022-04-16 01:11:33
4172,1649966640,80.88358633741015,1875325837.3690274,2022-04-16 01:11:33
4172,1649966940,80.89000317793386,1878621652.7553484,2022-04-16 01:11:33
4172,1649967240,80.30334503428683,1890570644.3633826,2022-04-16 01:11:33
4172,1649967540,80.14409785886252,1901006427.3420987,2022-04-16 01:11:33
4172,1649967840,80.05242352220633,1912053147.3696918,2022-04-16 01:11:33
4172,1649968140,79.99384240204668,1914739238.937168,2022-04-16 01:11:33
4172,1649968440,80.35735895300277,1921423923.263603,2022-04-16 01:11:33
4172,1649968740,80.83047779474644,1931603709.3729875,2022-04-16 01:11:33
4172,1649969040,80.87769969617965,1938028207.9238925,2022-04-16 01:11:33
4172,1649969340,80.66831265400953,1937934364.8301187,2022-04-16 01:11:33
4172,1649969640,80.90666033948547,1941158022.066216,2022-04-16 01:11:33
4172,1649969940,81.14112158064027,1947500391.023561,2022-04-16 01:11:33
4172,1649970240,81.29512544451312,1950403739.626648,2022-04-16 01:11:33
4172,1649970540,81.18094625440648,1951260233.0952706,2022-04-16 01:11:33
4172,1649970840,81.17273325176279,1953575686.946436,2022-04-16 01:11:33
4172,1649971140,81.22544269394983,1953053086.635181,2022-04-16 01:11:33
4172,1649971440,81.31207808837621,1954576285.1069803,2022-04-16 01:11:33
4172,1649971740,81.36006883891956,1952764607.1024659,2022-04-16 01:11:33
4172,1649972040,81.4345640996791,1952225425.7204971,2022-04-16 01:11:33
4172,1649972340,81.83634634271951,1954924515.479971,2022-04-16 01:11:33
4172,1649972640,81.83228661654054,1956287051.0578232,2022-04-16 01:11:33
4172,1649972940,81.5208708912077,1954857890.6008153,2022-04-16 01:11:33
4172,1649973240,81.41343344225483,1952744382.6970978,2022-04-16 01:11:33
4172,1649973540,81.52300514368159,1951831189.4757771,2022-04-16 01:11:33
4172,1649973840,81.46201842678931,1953404325.4269862,2022-04-16 01:11:33
4172,1649974140,81.47778769560783,1955526740.6261618,2022-04-16 01:11:33
4172,1649974440,81.48708592946839,1957147741.4411972,2022-04-16 01:11:33
4172,1649974740,81.47114619422027,1956736944.5287328,2022-04-16 01:11:33
4172,1649975040,81.44498857833653,1960740849.1675713,2022-04-16 01:11:33
4172,1649975340,81.49930097671151,1961589041.1970906,2022-04-16 01:11:33
4172,1649975640,81.49012875347283,1964606329.9900641,2022-04-16 01:11:33
4172,1649975940,81.3721566886761,1961742855.5745053,2022-04-16 01:11:33
4172,1649976240,81.36172167654921,1959964529.7724094,2022-04-16 01:11:33
4172,1649976540,81.5242643946075,1956048294.3967867,2022-04-16 01:11:33
4172,1649976840,81.66255828031781,1960377656.7420733,2022-04-16 01:11:33
4172,1649977140,81.54048217303625,1961083083.5969107,2022-04-16 01:11:33
4172,1649977440,81.6407492536645,1961936670.2676926,2022-04-16 01:11:33
4172,1649977740,81.62788941156761,1958808388.3192177,2022-04-16 01:11:33
4172,1649978040,81.70393321838151,1960392972.8093257,2022-04-16 01:11:33
4172,1649978340,81.7275886036496,1960728323.27349,2022-04-16 01:11:33
4172,1649978640,81.68634349857611,1958350464.9086983,2022-04-16 01:11:33
4172,1649978940,81.66238073271401,1957131196.5900326,2022-04-16 01:11:33
4172,1649979240,81.62480982271784,1957034971.8944497,2022-04-16 01:11:33
4172,1649979540,81.80162744323592,1957115511.8308012,2022-04-16 01:11:33
4172,1649979840,81.78873116396815,1957483082.7300391,2022-04-16 01:11:33
4172,1649980140,81.82227129365623,1956352233.738519,2022-04-16 01:11:33
4172,1649980440,81.58502306451027,1954962025.8892035,2022-04-16 01:11:33
4172,1649980740,81.64793176103099,1954695690.5587401,2022-04-16 01:11:33
4172,1649981040,81.73631548290659,1953397579.810956,2022-04-16 01:11:33
4172,1649981340,81.64960685254172,1948045161.290289,2022-04-16 01:11:33
4172,1649981640,81.71342093396538,1947801345.342624,2022-04-16 01:11:33
4172,1649981940,81.93939044033785,1947938467.0313153,2022-04-16 01:11:33
4172,1649982240,81.96845193518745,1950025221.007795,2022-04-16 01:11:33
4172,1649982540,82.24725830600434,1958646149.4714375,2022-04-16 01:11:33
